class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
A,0.28344982862472534,0.7923088669776917,0.16134963929653168,0.7129907608032227,0.09185653924942017,0.5660783648490906,0.08850671350955963,0.4492904245853424,0.09126381576061249,0.3446846604347229,0.19109386205673218,0.46256589889526367,0.16575562953948975,0.3860798478126526,0.16184760630130768,0.49755045771598816,0.16827282309532166,0.5935099124908447,0.28167620301246643,0.47819632291793823,0.24875007569789886,0.42477619647979736,0.23921507596969604,0.5594290494918823,0.2521743178367615,0.6610108613967896,0.3679070770740509,0.5109341144561768,0.3247145414352417,0.47768473625183105,0.30002325773239136,0.6044707298278809,0.2977495789527893,0.7003990411758423,0.44851893186569214,0.5546911358833313,0.40504276752471924,0.527796745300293,0.36768922209739685,0.6114467978477478,0.357882022857666,0.6775258779525757
A,0.2935967445373535,0.803647518157959,0.17129340767860413,0.7259632349014282,0.0981525182723999,0.585934042930603,0.09286260604858398,0.47224172949790955,0.10064105689525604,0.3681985139846802,0.19821831583976746,0.48686033487319946,0.17735587060451508,0.4115283787250519,0.1730208396911621,0.5145609974861145,0.18194758892059326,0.6007959842681885,0.28582140803337097,0.4967421293258667,0.2606074810028076,0.43932077288627625,0.244297057390213,0.574093222618103,0.25689610838890076,0.6658536195755005,0.3684385418891907,0.5250200629234314,0.33392125368118286,0.48039644956588745,0.3067362308502197,0.6106643676757812,0.30913954973220825,0.6985628008842468,0.4484242796897888,0.5675708055496216,0.41517865657806396,0.528538167476654,0.37732046842575073,0.6146187782287598,0.3721392750740051,0.6774253249168396
A,0.30287256836891174,0.8163113594055176,0.17461763322353363,0.752521276473999,0.0933837890625,0.6150743961334229,0.08587099611759186,0.496985524892807,0.10397438704967499,0.3943583369255066,0.1887698769569397,0.5015298128128052,0.1696917563676834,0.4254944324493408,0.16993659734725952,0.5320590734481812,0.18570372462272644,0.6220478415489197,0.278014600276947,0.5102510452270508,0.2553570866584778,0.44959715008735657,0.2449309378862381,0.5823827981948853,0.26462411880493164,0.6797165274620056,0.3634398579597473,0.5371803045272827,0.3373452126979828,0.4969760477542877,0.3181714713573456,0.6274809241294861,0.3260422646999359,0.7240214347839355,0.44188642501831055,0.5760316848754883,0.41429582238197327,0.5505374073982239,0.384458065032959,0.6369462609291077,0.37989628314971924,0.7024050951004028
A,0.3044653534889221,0.8282965421676636,0.17868447303771973,0.7660233378410339,0.10029257833957672,0.6274227499961853,0.0931013822555542,0.5087273716926575,0.10103224217891693,0.4036442041397095,0.19202333688735962,0.5259376168251038,0.17229250073432922,0.45088905096054077,0.1727987676858902,0.5513179302215576,0.1849071979522705,0.640955924987793,0.28005608916282654,0.5323286056518555,0.2551526129245758,0.4669131636619568,0.2449168562889099,0.5937008857727051,0.2608656585216522,0.6928860545158386,0.3645029664039612,0.5579199194908142,0.3325120210647583,0.5113705992698669,0.31127217411994934,0.6361158490180969,0.3137513995170593,0.7306026220321655,0.44504162669181824,0.5953396558761597,0.41061151027679443,0.5663465261459351,0.38019299507141113,0.6482489705085754,0.3772244453430176,0.7113064527511597
A,0.3171791136264801,0.8508208990097046,0.18704944849014282,0.784842312335968,0.10120214521884918,0.6395549178123474,0.09041306376457214,0.5170977711677551,0.09688134491443634,0.40935659408569336,0.1858922243118286,0.5389324426651001,0.16754402220249176,0.44940316677093506,0.1719730645418167,0.5577694177627563,0.18940773606300354,0.6500506401062012,0.27941906452178955,0.5503915548324585,0.2569206655025482,0.47424447536468506,0.25366997718811035,0.6068273186683655,0.276667058467865,0.7031899094581604,0.3682268261909485,0.5776997804641724,0.3401007056236267,0.524219810962677,0.3241821527481079,0.6561198830604553,0.3320227265357971,0.7519205212593079,0.4492861330509186,0.6146821975708008,0.4189152121543884,0.5837070941925049,0.39510902762413025,0.6695793271064758,0.39587143063545227,0.7320603132247925
A,0.3266504108905792,0.861020565032959,0.1942947506904602,0.8061985969543457,0.10884478688240051,0.6622511744499207,0.09434953331947327,0.5388066172599792,0.09290573000907898,0.43060195446014404,0.18492481112480164,0.5609463453292847,0.17187529802322388,0.4665835499763489,0.18043391406536102,0.5724736452102661,0.1970149725675583,0.6617693305015564,0.280055969953537,0.5715922117233276,0.2667839527130127,0.48717421293258667,0.2617287337779999,0.6180360317230225,0.27887097001075745,0.7097716331481934,0.3695445954799652,0.5997102856636047,0.35273581743240356,0.5351089835166931,0.3335016369819641,0.6644684672355652,0.33553439378738403,0.7569389343261719,0.4513005316257477,0.6377270221710205,0.43199265003204346,0.6006388664245605,0.4044019281864166,0.6851727366447449,0.3987389802932739,0.7473827004432678
A,0.32729771733283997,0.8707480430603027,0.19863367080688477,0.8090067505836487,0.11405675113201141,0.6717023849487305,0.09680831432342529,0.5529759526252747,0.1031838059425354,0.447970986366272,0.19743773341178894,0.56849604845047,0.17679466307163239,0.48428449034690857,0.183303564786911,0.5895110368728638,0.2023610919713974,0.6767117381095886,0.2892427146434784,0.5730028748512268,0.2663261890411377,0.4987906813621521,0.25872352719306946,0.6324456930160522,0.27719321846961975,0.7228214144706726,0.37506186962127686,0.5961746573448181,0.3506678640842438,0.5365554094314575,0.3301466703414917,0.6692700386047363,0.33627212047576904,0.7599534392356873,0.45495179295539856,0.6349576115608215,0.4367293119430542,0.5959219932556152,0.40815359354019165,0.683690071105957,0.40310436487197876,0.7465935945510864
A,0.33558523654937744,0.8828457593917847,0.20496460795402527,0.821142315864563,0.11684079468250275,0.6833103895187378,0.09773728251457214,0.5589091181755066,0.10568800568580627,0.4474828243255615,0.1942446231842041,0.5850409269332886,0.18113939464092255,0.4864492416381836,0.1872464418411255,0.5930808186531067,0.20228466391563416,0.6849328279495239,0.2880757749080658,0.5930163860321045,0.27499207854270935,0.5058184862136841,0.26770690083503723,0.6355522871017456,0.2831072509288788,0.730249285697937,0.37638920545578003,0.6169869303703308,0.3610527515411377,0.5562487244606018,0.3444491922855377,0.6875492334365845,0.34635859727859497,0.7843478918075562,0.456633985042572,0.6509912014007568,0.44218745827674866,0.6101504564285278,0.41704609990119934,0.6977461576461792,0.41015884280204773,0.7655913233757019
A,0.33422303199768066,0.869196891784668,0.20744888484477997,0.8181573748588562,0.12836791574954987,0.681466281414032,0.10984894633293152,0.5604231357574463,0.11228726804256439,0.4593818187713623,0.19354571402072906,0.5832126140594482,0.17524251341819763,0.48896339535713196,0.18544769287109375,0.592005729675293,0.2024805247783661,0.678459882736206,0.28819867968559265,0.5928404331207275,0.27035629749298096,0.5087073445320129,0.26826760172843933,0.6376549601554871,0.284030556678772,0.7294933199882507,0.3773439824581146,0.6175835132598877,0.3599036633968353,0.5586680769920349,0.3445506989955902,0.6865453720092773,0.3458508253097534,0.7822893857955933,0.45749378204345703,0.6517447829246521,0.4408406615257263,0.6178213953971863,0.41320663690567017,0.7026516199111938,0.40289920568466187,0.7718781232833862
A,0.3485416769981384,0.8891667127609253,0.2147514820098877,0.8295333385467529,0.1256912499666214,0.693260669708252,0.10453243553638458,0.5712876319885254,0.10642848908901215,0.4611082375049591,0.19978007674217224,0.5983144640922546,0.1849706918001175,0.49729180335998535,0.1935228407382965,0.6002969741821289,0.20998917520046234,0.6895899176597595,0.29387515783309937,0.6059105396270752,0.2759023606777191,0.5139011144638062,0.27242302894592285,0.6416252851486206,0.29075732827186584,0.736897349357605,0.38255804777145386,0.6286115646362305,0.3621811866760254,0.5616497993469238,0.34831446409225464,0.6913545727729797,0.35290634632110596,0.7876043319702148,0.46277880668640137,0.6616916656494141,0.44257843494415283,0.6209813356399536,0.42029106616973877,0.7088940143585205,0.4162377119064331,0.775440514087677
A,0.35042354464530945,0.8829913139343262,0.2211970090866089,0.8272027969360352,0.12838774919509888,0.6942039728164673,0.10277208685874939,0.5746601223945618,0.10614132881164551,0.46681326627731323,0.19821897149085999,0.5949872136116028,0.17905794084072113,0.49771812558174133,0.19325222074985504,0.6024110913276672,0.21022272109985352,0.6900426745414734,0.2919963598251343,0.6045961976051331,0.27529847621917725,0.516212522983551,0.27759209275245667,0.6451152563095093,0.2958030700683594,0.7399116158485413,0.38070064783096313,0.6284444332122803,0.36157870292663574,0.56723552942276,0.35224205255508423,0.696365237236023,0.3576664626598358,0.7926560640335083,0.4616612195968628,0.6615446209907532,0.4440498948097229,0.6196492314338684,0.42132407426834106,0.7049398422241211,0.41450929641723633,0.7720440030097961
A,0.34927719831466675,0.8896061778068542,0.21817970275878906,0.8312555551528931,0.13225562870502472,0.6963397860527039,0.10909777879714966,0.5760272145271301,0.10607007145881653,0.4684855341911316,0.20038504898548126,0.599773108959198,0.1838417798280716,0.5025922656059265,0.1953301578760147,0.6074454188346863,0.21313096582889557,0.6975587606430054,0.2944386601448059,0.6081905364990234,0.280300110578537,0.5201883316040039,0.2790585160255432,0.6485650539398193,0.2956639528274536,0.742896318435669,0.382200688123703,0.6318048238754272,0.3678913712501526,0.5678067803382874,0.35577890276908875,0.6981008052825928,0.35950881242752075,0.7965810894966125,0.4619680941104889,0.6653916835784912,0.4508623480796814,0.6203194260597229,0.42693042755126953,0.704769492149353,0.418861985206604,0.7744737863540649
A,0.34983086585998535,0.8893476724624634,0.21845297515392303,0.8321349620819092,0.13060230016708374,0.6927940249443054,0.1067889928817749,0.569301426410675,0.1095661073923111,0.4623273015022278,0.20064076781272888,0.595103919506073,0.18711043894290924,0.4978907108306885,0.2017294466495514,0.6061121821403503,0.21855378150939941,0.6942770481109619,0.29722556471824646,0.6034031510353088,0.2846667170524597,0.5176613330841064,0.2866184115409851,0.6507578492164612,0.303727388381958,0.7405972480773926,0.3861585855484009,0.6287434101104736,0.37211617827415466,0.5653507113456726,0.3596620261669159,0.6974873542785645,0.3624873757362366,0.7903842926025391,0.4656156301498413,0.6655879616737366,0.4543626308441162,0.6270043849945068,0.43077823519706726,0.7146939635276794,0.4231550693511963,0.7818365097045898
A,0.3639289140701294,0.8833640813827515,0.23307624459266663,0.8365198969841003,0.14292404055595398,0.7046509385108948,0.11932240426540375,0.5829909443855286,0.11298808455467224,0.4780484437942505,0.20505553483963013,0.6040642261505127,0.1882098913192749,0.5060219764709473,0.20542025566101074,0.6025938391685486,0.22452481091022491,0.6857983469963074,0.2973003387451172,0.607222855091095,0.27936646342277527,0.5159790515899658,0.2831178903579712,0.6407103538513184,0.30228033661842346,0.7337290644645691,0.38643765449523926,0.628174364566803,0.3682668209075928,0.562353789806366,0.35821694135665894,0.6896898150444031,0.3621313273906708,0.782957911491394,0.46988338232040405,0.6596578359603882,0.45004525780677795,0.6209439635276794,0.42959848046302795,0.707439661026001,0.42506545782089233,0.7706705331802368
A,0.3634786009788513,0.8809347152709961,0.2359204739332199,0.8306707143783569,0.14827415347099304,0.6983587741851807,0.12392331659793854,0.5801687240600586,0.12584558129310608,0.4778689742088318,0.21485844254493713,0.5970568060874939,0.19880634546279907,0.49434441328048706,0.21540050208568573,0.596407949924469,0.23724159598350525,0.685207724571228,0.309732049703598,0.602679431438446,0.2944568693637848,0.5152610540390015,0.2948637008666992,0.6466686129570007,0.31216102838516235,0.7330062389373779,0.3978920578956604,0.6251382231712341,0.38348597288131714,0.557787299156189,0.370627760887146,0.6898918747901917,0.3740425705909729,0.7804149389266968,0.47604840993881226,0.6595742106437683,0.47060561180114746,0.6149263978004456,0.44638264179229736,0.7045922875404358,0.437195748090744,0.7720553874969482
A,0.3789113163948059,0.8750267028808594,0.2504673898220062,0.8322715759277344,0.16003288328647614,0.7037880420684814,0.13029101490974426,0.5852864384651184,0.1297110915184021,0.48115330934524536,0.22380992770195007,0.5987083315849304,0.2058199644088745,0.4978603720664978,0.22200269997119904,0.6003930568695068,0.24535904824733734,0.6870864629745483,0.3173273205757141,0.6023955941200256,0.2984561324119568,0.5103713870048523,0.29886457324028015,0.6411444544792175,0.3174012303352356,0.7266544699668884,0.4049393832683563,0.6221358180046082,0.38722002506256104,0.5535978078842163,0.37742120027542114,0.684790313243866,0.38512808084487915,0.774029016494751,0.482666552066803,0.6539469361305237,0.4732346832752228,0.6092179417610168,0.45026224851608276,0.696244478225708,0.4431106150150299,0.7611786723136902
A,0.3937778174877167,0.8863310217857361,0.26083946228027344,0.837565541267395,0.16545195877552032,0.706549346446991,0.13773663341999054,0.5854103565216064,0.1353229582309723,0.4790656566619873,0.22170305252075195,0.6001079678535461,0.20600122213363647,0.49976450204849243,0.22984421253204346,0.6014190316200256,0.25064992904663086,0.6880282759666443,0.31737765669822693,0.6048202514648438,0.30217450857162476,0.5105388760566711,0.31095466017723083,0.6400086283683777,0.33037394285202026,0.7360680103302002,0.4089110791683197,0.6268962621688843,0.3929186463356018,0.5582081079483032,0.38713741302490234,0.690720796585083,0.39234668016433716,0.7885205745697021,0.4938472807407379,0.6594282388687134,0.4791184067726135,0.6131163835525513,0.46052196621894836,0.7025424838066101,0.45481836795806885,0.7707509994506836
A,0.4047570824623108,0.8711785078048706,0.2685856223106384,0.8309468030929565,0.1712484359741211,0.7006892561912537,0.14345842599868774,0.5788100361824036,0.14488813281059265,0.47450581192970276,0.22484950721263885,0.6013957262039185,0.20396101474761963,0.4991670250892639,0.22921183705329895,0.5965262651443481,0.25378966331481934,0.6822670698165894,0.32145288586616516,0.6045935153961182,0.3022918701171875,0.5077862739562988,0.31422680616378784,0.6331734657287598,0.3363552689552307,0.7232457399368286,0.4137002229690552,0.6242615580558777,0.3951791822910309,0.55022132396698,0.3943423628807068,0.6792843341827393,0.40404340624809265,0.7737138867378235,0.49905163049697876,0.6539811491966248,0.48277556896209717,0.6091079115867615,0.46604204177856445,0.6962816715240479,0.46259450912475586,0.7652350664138794
A,0.42063039541244507,0.8750355243682861,0.28225672245025635,0.839468777179718,0.18565824627876282,0.7111834287643433,0.15664725005626678,0.5876355171203613,0.14884670078754425,0.47867292165756226,0.23891648650169373,0.6064918041229248,0.22218292951583862,0.5048109292984009,0.24953460693359375,0.6058517098426819,0.2740688621997833,0.6915584802627563,0.3366434872150421,0.6077288389205933,0.3185664117336273,0.5140565037727356,0.3351515233516693,0.6442503929138184,0.3589213192462921,0.7328884601593018,0.4292197525501251,0.6259711980819702,0.410190612077713,0.5562236905097961,0.4135797619819641,0.687950849533081,0.42506271600723267,0.781347393989563,0.5141493678092957,0.6545616388320923,0.4980049133300781,0.6073426008224487,0.4826641380786896,0.6955167055130005,0.48056745529174805,0.7654486298561096
A,0.4509415626525879,0.8850810527801514,0.311442106962204,0.8448852896690369,0.21017932891845703,0.7226793766021729,0.18071764707565308,0.6046541333198547,0.17080344259738922,0.4979192018508911,0.26511815190315247,0.6185865998268127,0.2492184042930603,0.5074753761291504,0.27670973539352417,0.5973396897315979,0.3003239333629608,0.681865930557251,0.36178767681121826,0.6193252205848694,0.34552469849586487,0.521348774433136,0.3625734746456146,0.6396012902259827,0.3848218619823456,0.733054518699646,0.4531698524951935,0.6359714865684509,0.4348374009132385,0.5659112334251404,0.43873167037963867,0.6889047622680664,0.4474791884422302,0.7849524021148682,0.5381953120231628,0.6618440747261047,0.515670895576477,0.6143282651901245,0.5043952465057373,0.697250485420227,0.5043050050735474,0.7648268938064575
A,0.4718319773674011,0.8921678066253662,0.32835182547569275,0.8455846309661865,0.225117489695549,0.7180368900299072,0.19460709393024445,0.5938621759414673,0.19203945994377136,0.483970046043396,0.28495270013809204,0.620578944683075,0.26611703634262085,0.5123664140701294,0.2962636649608612,0.6094663739204407,0.32410144805908203,0.6948302388191223,0.3826214373111725,0.6194685697555542,0.36061593890190125,0.5139023065567017,0.3783445358276367,0.6381508708000183,0.4035450518131256,0.7304325103759766,0.4761340022087097,0.6359225511550903,0.4500618875026703,0.5578026175498962,0.45501020550727844,0.6851781010627747,0.4678436517715454,0.7787085175514221,0.5627289414405823,0.6640701293945312,0.5376163721084595,0.6160447597503662,0.5258049964904785,0.7012084126472473,0.526248574256897,0.7660667896270752
A,0.48430106043815613,0.875771164894104,0.34308546781539917,0.837755024433136,0.24493230879306793,0.7174099087715149,0.21907112002372742,0.5963130593299866,0.22260364890098572,0.4907646179199219,0.29793766140937805,0.612900972366333,0.2786341905593872,0.5044583678245544,0.3116804361343384,0.5990155339241028,0.34069526195526123,0.6859689950942993,0.39845362305641174,0.6156800389289856,0.38136056065559387,0.5163131952285767,0.4028700292110443,0.6391810774803162,0.4283660352230072,0.7349154949188232,0.4932332932949066,0.6344150900840759,0.4768810272216797,0.5654118061065674,0.4848121404647827,0.6924611926078796,0.4980335831642151,0.7911067008972168,0.579990804195404,0.661016583442688,0.5611274242401123,0.6189929842948914,0.5505380630493164,0.7067341804504395,0.5533297061920166,0.7801399827003479
A,0.5199974775314331,0.8794978260993958,0.3768049478530884,0.8418974876403809,0.27302825450897217,0.7148381471633911,0.2397194355726242,0.5895524621009827,0.2406712770462036,0.47784698009490967,0.329455703496933,0.6175018548965454,0.31375929713249207,0.5057239532470703,0.34446296095848083,0.602138102054596,0.3721010386943817,0.687734067440033,0.427524596452713,0.6179251074790955,0.41113632917404175,0.5110530853271484,0.42852675914764404,0.638073742389679,0.45299991965293884,0.7295718193054199,0.5201819539070129,0.6346269845962524,0.5036897659301758,0.5576879382133484,0.5083428025245667,0.688645601272583,0.5203167796134949,0.7818403244018555,0.6045081615447998,0.6611672043800354,0.5911912322044373,0.6154236197471619,0.5798278450965881,0.7054555416107178,0.5789197683334351,0.7733887434005737
A,0.5130698084831238,0.869105339050293,0.37500256299972534,0.8321425318717957,0.28640541434288025,0.7076801061630249,0.25869229435920715,0.5908567309379578,0.25282275676727295,0.48810118436813354,0.3520967364311218,0.5975781083106995,0.3397412598133087,0.4950388967990875,0.3617188632488251,0.5894127488136292,0.3875575661659241,0.6780129671096802,0.44836756587028503,0.6013252139091492,0.4351384937763214,0.5124527215957642,0.4428871273994446,0.6379892826080322,0.4616991877555847,0.7295342683792114,0.5371549725532532,0.6220196485519409,0.5302565693855286,0.5598857998847961,0.5243342518806458,0.6890765428543091,0.5275327563285828,0.7850455045700073,0.6149309873580933,0.6539230346679688,0.6172091364860535,0.6227733492851257,0.5990812182426453,0.7148735523223877,0.589318573474884,0.7877069711685181
A,0.5276843309402466,0.8651113510131836,0.3884308338165283,0.8274081945419312,0.2983664274215698,0.6994516849517822,0.2745780944824219,0.5752058029174805,0.2674505114555359,0.4722387194633484,0.35631853342056274,0.5908814668655396,0.34754645824432373,0.48850011825561523,0.37147626280784607,0.5786774158477783,0.39480793476104736,0.6643849015235901,0.4512069821357727,0.595845103263855,0.4410060942173004,0.4933840036392212,0.4529404640197754,0.6191608905792236,0.47255080938339233,0.7221063375473022,0.5414491891860962,0.6177973747253418,0.5344057679176331,0.5471394062042236,0.5315907597541809,0.6783552765846252,0.5345022678375244,0.781533420085907,0.6241191625595093,0.6488515734672546,0.6158884763717651,0.6128507256507874,0.6002407073974609,0.703770101070404,0.5926316380500793,0.7766007781028748
A,0.548564076423645,0.8536168932914734,0.41043633222579956,0.8233909606933594,0.31525957584381104,0.7024341225624084,0.2847106456756592,0.5836476683616638,0.2705352306365967,0.47494417428970337,0.3687358796596527,0.5914150476455688,0.35160768032073975,0.49411869049072266,0.37414345145225525,0.5862187147140503,0.3996255695819855,0.6717827916145325,0.4605991840362549,0.5913344025611877,0.4419553577899933,0.4924706518650055,0.4540874660015106,0.6207782030105591,0.4778297245502472,0.7154344320297241,0.5495213270187378,0.6096920371055603,0.5359116196632385,0.5331451296806335,0.5333188772201538,0.6640198826789856,0.5430741906166077,0.7604737281799316,0.6302914619445801,0.6404950618743896,0.620086133480072,0.6046302318572998,0.6056833267211914,0.6961607336997986,0.6031821966171265,0.7630939483642578
